decile1b,decile3,decile1,race,cluster,lsat,ugpa,zfygpa,DOB_yr,zgpa,fulltime,fam_inc,age,parttime,sex,tier,index6040,dropout,pass_bar
4,4,4,1,1,45,3.4,-0.3,67,-0.4,1,4,-60,0,1,4,892.631555,0,1
5,6,5,1,1,40,3.5,0.04,67,0.16,1,3,-60,0,0,4,823.68419,0,1
4,3,5,1,3,38,3.2,-0.2,69,-0.7,1,4,-62,0,0,3,762.105244,0,1
5,8,5,1,4,48,3.3,-0.06,68,0.59,1,5,-61,0,1,5,929.999974,0,1
7,4,7,1,1,39,3.6,0.38,59,-0.36,1,3,-52,0,1,4,817.894717,0,1
4,3,4,0,4,37,3.3,-0.3,69,-0.75,1,2,-62,0,0,5,756.315771,0,1
3,3,4,1,3,40,3.6,-0.48,68,-0.78,1,3,-61,0,0,3,833.68419,0,1
10,10,10,1,1,44,3.6,2.18,57,1.99,1,3,-50,0,1,4,896.842082,0,1
1,2,1,1,3,36,2.7,-1.38,52,-1.25,1,3,-45,0,1,3,680.526298,0,1
6,8,6,1,3,36,3.5,0.22,70,0.61,1,3,-68,0,0,3,760.526298,0,1
7,7,7,0,3,33.5,3.1,0.44,68,0.44,1,2,-61,0,0,3,681.0526155,0,1
3,5,4,1,5,33,3.4,-0.49,55,-0.18,2,2,-48,1,0,6,703.157879,0,1
4,2,4,1,3,33,3.1,-0.41,69,-1.26,2,3,-62,1,0,3,673.157879,0,1
8,10,8,1,1,42,3.4,0.74,66,1.38,1,3,-64,0,1,4,845.263136,0,1
7,5,7,1,1,36,3.2,0.53,68,-0.2,1,4,-61,0,0,4,730.526298,0,1
7,8,7,1,1,45,2.6,0.45,66,0.57,1,5,-59,0,1,4,812.631555,0,1
1,1,1,0,3,15.5,2.9,-1.3,67,-1.62,1,3,-60,0,0,3,376.8421015,0,0
1,3,1,1,3,36,3.5,-1.81,67,-0.88,1,4,-60,0,1,3,760.526298,0,1
7,5,7,1,2,34,2.7,0.34,68,-0.12,1,5,-61,0,1,2,648.947352,0,1
4,3,4,1,1,40,2.9,-0.41,69,-0.8,1,4,-62,0,1,4,763.68419,0,1
3,3,3,1,3,42,3,-0.59,68,-0.62,1,3,-61,0,0,3,805.263136,0,1
6,7,6,0,4,34,3.2,0.2,48,0.45,2,1,-41,1,1,5,698.947352,0,1
8,10,8,1,3,36,2.9,0.59,65,1.68,1,3,-58,0,1,3,700.526298,0,1
9,8,9,1,5,46,3.7,1.05,69,0.7,1,4,-62,0,1,6,938.421028,0,1
1,1,1,1,3,36,2.9,-1.47,58,-1.87,1,1,-51,0,1,3,700.526298,0,1
7,5,7,1,3,31.5,3.6,0.5,65,-0.04,1,5,-58,0,1,3,699.4736695,0,1
7,2,7,1,4,29.7,2.5,0.35,67,-0.93,2,4,-60,1,1,5,561.0526181,0,1
10,9,10,1,3,38,3.5,1.32,66,0.98,1,3,-59,0,1,3,792.105244,0,1
3,4,4,1,3,33.5,3.2,-0.52,68,-0.55,1,3,-61,0,1,3,691.0526155,0,1
3,5,3,0,3,38,3,-0.6,69,-0.27,1,4,-62,0,1,3,742.105244,0,1
5,8,6,0,3,42,2.9,0.05,54,0.7,2,5,-47,1,0,3,795.263136,0,1
8,8,9,1,1,39,3.4,0.88,69,0.74,1,3,-62,0,1,4,797.894717,0,1
2,5,2,1,1,39,3.3,-0.88,69,-0.15,1,4,-62,0,1,4,787.894717,0,1
7,7,7,1,5,36,3.9,0.42,62,0.48,1,3,-55,0,1,6,800.526298,0,1
6,7,7,1,3,35,3.2,0.29,67,0.29,1,3,-60,0,0,3,714.736825,0,1
4,4,4,1,1,44,3.4,-0.4,62,-0.46,1,2,-55,0,1,4,876.842082,0,1
3,6,4,1,2,37,2.4,-0.5,65,-0.03,1,2,-58,0,1,2,666.315771,0,1
2,1,2,0,1,40,3.7,-1.06,65,-1.53,1,2,-58,0,1,4,843.68419,0,1
9,9,9,1,3,33.5,3.1,1.23,69,1.27,1,4,-62,0,0,3,681.0526155,0,1
2,2,2,0,1,29.7,3.1,-0.85,68,-1.23,1,4,-61,0,0,4,621.0526181,0,1
9,9,9,1,5,46,3.3,1.2,69,1.13,1,4,-62,0,0,6,898.421028,0,1
1,1,1,0,1,28,3.1,-1.58,69,-2.18,1,3,-62,0,0,4,594.210514,0,1
4,4,4,1,3,39,3.4,-0.32,69,-0.38,1,3,-62,0,1,3,797.894717,0,1
1,1,1,0,4,33,3.5,-1.47,66,-1.74,1,2,-59,0,0,5,713.157879,0,1
4,6,4,0,4,29,2.7,-0.4,53,0.17,1,1,-46,0,0,5,569.999987,0,1
8,7,8,1,5,42,3.2,0.78,69,0.47,1,5,-62,0,0,6,825.263136,0,1
6,6,6,1,4,45,3.1,0.12,63,0.04,1,4,-56,0,1,5,862.631555,0,1
8,8,8,1,1,41,2.7,0.73,50,0.83,2,4,-43,1,0,4,759.473663,0,1
4,2,4,1,1,38,3.7,-0.28,69,-0.92,1,3,-67,0,1,4,812.105244,0,1
7,6,7,1,1,35,2.4,0.37,59,0.03,1,2,-52,0,1,4,634.736825,0,1
5,4,5,1,2,30,2.9,-0.06,67,-0.5,1,4,-60,0,0,2,605.78946,0,1
2,3,2,1,1,40,2.9,-1.14,63,-0.6,1,4,-56,0,1,4,763.68419,0,1
10,10,10,1,2,36,3,3.25,63,2.47,1,4,-56,0,1,2,710.526298,0,1
3,3,4,1,3,38,3.3,-0.46,64,-0.61,1,4,-57,0,1,3,772.105244,0,1
9,8,9,0,4,47,3.6,1.25,68,0.59,1,4,-61,0,0,5,944.210501,0,1
9,9,9,1,3,31,3.4,0.91,69,1.08,1,3,-62,0,0,3,671.578933,0,1
2,1,2,0,1,36,2.6,-0.93,65,-1.45,1,2,-63,0,1,4,670.526298,0,1
1,1,1,0,4,27,3.6,-3.05,68,-3.03,1,3,-61,0,1,5,628.421041,0,1
9,8,9,1,1,46,3.8,1.27,69,0.87,1,4,-67,0,0,4,948.421028,0,1
7,9,7,1,4,48,3.8,0.47,67,1.2,1,4,-60,0,0,5,979.999974,0,1
8,5,8,1,4,37,3.4,0.69,69,0,1,3,-62,0,0,5,766.315771,0,1
6,5,7,1,3,35,3.4,0.3,68,-0.14,1,2,-61,0,0,3,734.736825,0,1
10,10,10,1,4,42,3.6,1.54,66,1.31,1,3,-59,0,1,5,865.263136,0,1
4,4,4,1,4,46,3.5,-0.45,69,-0.37,1,5,-62,0,1,5,918.421028,0,1
5,5,6,1,4,44,3.3,0.05,69,0,1,4,-62,0,1,5,866.842082,0,1
4,5,4,0,5,38,2.9,-0.31,67,-0.08,1,3,-60,0,1,6,732.105244,0,1
5,6,5,1,1,41,3.1,0.02,69,0.09,1,3,-67,0,0,4,799.473663,0,1
3,5,4,0,2,33,3,-0.48,68,-0.19,1,4,-61,0,1,2,663.157879,0,1
7,7,7,1,1,34,3.9,0.48,64,0.5,1,2,-57,0,0,4,768.947352,0,1
1,3,1,1,5,41.5,3.6,-1.73,69,-0.75,1,4,-62,0,1,6,857.3683995,0,1
4,3,4,1,3,37,3.5,-0.28,65,-0.62,1,1,-58,0,0,3,776.315771,0,1
1,1,1,1,3,28.5,3.2,-1.64,68,-1.98,1,3,-61,0,1,3,612.1052505,0,1
3,7,3,1,3,35,2.9,-0.64,69,0.3,1,2,-62,0,0,3,684.736825,0,1
6,6,6,0,4,40,3.8,0.23,69,0.18,1,2,-62,0,0,5,853.68419,0,1
9,9,9,1,2,40,3.5,1.03,70,1.28,1,5,-63,0,0,2,823.68419,0,1
4,5,4,1,1,37,3.7,-0.39,69,-0.16,1,4,-67,0,1,4,796.315771,0,1
3,5,3,1,4,43,3.9,-0.57,69,-0.04,1,2,-62,0,0,5,911.052609,0,1
7,8,8,1,3,40,2.3,0.56,64,0.81,2,3,-57,1,1,3,703.68419,0,1
2,2,3,1,3,40,2.9,-0.79,61,-1.23,1,3,-54,0,1,3,763.68419,0,1
10,10,10,1,1,38,3.6,1.85,69,1.47,1,3,-62,0,0,4,802.105244,0,1
6,7,6,1,4,46,3.8,0.21,69,0.31,1,3,-62,0,0,5,948.421028,0,1
7,9,7,1,5,43,3.7,0.6,70,0.97,1,5,-63,0,1,6,891.052609,0,1
3,3,3,0,5,44,3.6,-0.78,68,-0.73,1,4,-61,0,0,6,896.842082,0,1
4,4,4,1,3,38,2.6,-0.36,62,-0.44,1,3,-55,0,1,3,702.105244,0,1
3,1,3,0,3,33,3.1,-0.63,68,-1.75,1,2,-61,0,1,3,673.157879,0,1
5,5,6,1,1,38,3.3,0.04,54,-0.02,1,3,-47,0,1,4,772.105244,0,1
6,5,6,1,1,33,3.7,0.27,67,-0.14,1,3,-60,0,0,4,733.157879,0,1
1,1,2,0,3,36,2.7,-1.28,67,-1.36,1,3,-60,0,0,3,680.526298,0,1
3,5,4,1,2,28,2.5,-0.52,67,-0.22,1,4,-60,0,1,2,534.210514,0,1
3,4,3,1,4,41,2.9,-0.64,53,-0.46,1,4,-46,0,0,5,779.473663,0,1
3,5,3,1,4,41,3.7,-0.51,68,-0.02,1,3,-61,0,1,5,859.473663,0,1
2,1,3,1,3,33.5,3.1,-0.76,67,-1.5,1,3,-60,0,1,3,681.0526155,0,1
9,10,9,1,3,32,3,1.1,60,1.37,1,4,-53,0,0,3,647.368406,0,1
10,10,10,1,3,38,3.4,1.9,66,2.21,1,4,-59,0,1,3,782.105244,0,1
9,7,9,1,1,41,3.6,1.06,69,0.55,1,5,-62,0,1,4,849.473663,0,1
3,6,3,1,1,31,3.8,-0.68,70,0.11,1,4,-63,0,0,4,711.578933,0,1
1,2,1,1,5,30.7,3.5,-1.45,65,-1.04,1,3,-58,0,1,6,676.8420911,0,1
7,6,7,1,3,34,3,0.39,65,0.23,1,5,-63,0,0,3,678.947352,0,1
6,6,7,1,6,20,3.2,0.27,64,0.03,1,4,-57,0,1,1,477.89473,0,1
8,7,8,1,1,39,3.3,0.83,69,0.54,1,3,-62,0,1,4,787.894717,0,1
3,4,3,1,4,33,2.8,-0.54,69,-0.45,1,4,-62,0,1,5,643.157879,0,1
10,10,10,1,4,35,2.8,1.54,64,1.48,2,4,-62,1,1,5,674.736825,0,1
9,10,9,1,3,36,3.3,1.02,64,1.35,1,2,-57,0,0,3,740.526298,0,1
8,5,8,1,4,40,3.5,0.8,69,-0.03,1,3,-62,0,0,5,823.68419,0,1
3,2,3,1,3,33,3.6,-0.62,67,-0.98,1,3,-60,0,0,3,723.157879,0,1
9,9,9,1,3,30,3.8,1.18,61,0.88,1,3,-54,0,0,3,695.78946,0,1
8,6,8,1,4,36,2.7,0.78,64,0.04,1,4,-57,0,1,5,680.526298,0,1
5,5,5,1,3,35,2.2,-0.1,67,-0.03,1,4,-60,0,1,3,614.736825,0,1
3,3,3,1,1,36,2.9,-0.61,67,-0.6,1,2,-65,0,0,4,700.526298,0,1
1,2,2,1,4,40,2.5,-1.2,63,-1.06,2,5,-61,1,1,5,723.68419,0,1
4,5,4,1,5,45,3.7,-0.43,67,-0.09,1,4,-60,0,0,6,922.631555,0,1
8,9,8,1,5,46,3.6,0.78,69,1.05,1,4,-62,0,1,6,928.421028,0,1
3,4,4,1,3,33.5,3.2,-0.51,69,-0.45,1,4,-62,0,0,3,691.0526155,0,1
6,7,7,1,3,34,2.6,0.25,67,0.38,1,1,-60,0,1,3,638.947352,0,1
6,6,6,1,4,37,3.6,0.18,69,0.17,1,4,-62,0,1,5,786.315771,0,1
9,9,10,1,3,44,2.3,1.26,62,1.15,1,4,-60,0,1,3,766.842082,0,1
8,7,8,1,3,38,3.3,0.57,66,0.53,1,3,-64,0,1,3,772.105244,0,1
8,6,8,1,4,46,3.6,0.72,69,0.24,1,4,-62,0,1,5,928.421028,0,1
4,3,4,1,3,37,2.9,-0.31,65,-0.74,1,2,-58,0,1,3,716.315771,0,1
4,4,4,0,1,45,2.9,-0.3,70,-0.39,1,4,-63,0,0,4,842.631555,0,1
5,7,5,1,4,39,3.2,-0.17,69,0.47,1,4,-62,0,0,5,777.894717,0,1
9,10,9,1,1,43,3.6,0.92,67,1.32,1,4,-60,0,1,4,881.052609,0,1
6,7,6,1,4,36,3.1,0.17,68,0.35,1,3,-61,0,1,5,720.526298,0,1
10,8,10,1,4,42,3.8,1.52,58,0.62,2,3,-51,1,1,5,885.263136,0,1
9,10,9,1,3,40,3.5,1.13,68,1.49,1,4,-61,0,0,3,823.68419,0,1
4,4,4,1,1,39,3.6,-0.4,69,-0.46,1,2,-62,0,1,4,817.894717,0,1
2,3,2,1,3,36.5,2.7,-0.94,64,-0.7,1,4,-57,0,0,3,688.4210345,0,1
3,4,4,1,4,33,3.1,-0.46,68,-0.49,1,4,-61,0,0,5,673.157879,0,1
3,3,3,1,3,34,3.1,-0.57,69,-0.76,1,5,-62,0,1,3,688.947352,0,1
10,9,10,1,3,37,3,1.47,61,0.95,1,3,-54,0,0,3,726.315771,0,1
3,1,3,1,2,41,2.4,-0.59,67,-1.38,1,2,-60,0,1,2,729.473663,0,1
4,5,5,1,3,34,3,-0.24,69,-0.25,1,4,-62,0,0,3,678.947352,0,1
9,9,9,1,3,39,3.5,1.16,69,1.04,1,4,-62,0,0,3,807.894717,0,1
1,1,2,0,1,21,2.7,-1.22,70,-2.11,1,3,-63,0,0,4,443.684203,0,0
1,1,1,0,4,39,2.9,-1.57,69,-1.89,1,3,-62,0,1,5,747.894717,0,1
7,8,7,1,2,36,3.4,0.43,68,0.79,1,2,-61,0,1,2,750.526298,0,1
9,9,9,1,5,42,3.3,1.18,65,1,1,4,-58,0,1,6,835.263136,0,1
8,7,9,1,3,34,3.5,0.85,68,0.51,1,4,-61,0,1,3,728.947352,0,1
8,8,8,1,3,33,2.8,0.67,67,0.64,1,4,-60,0,1,3,643.157879,0,1
4,2,4,0,5,41,3.2,-0.47,69,-1.16,1,4,-62,0,0,6,809.473663,0,1
4,4,4,1,3,35,3.1,-0.26,69,-0.42,1,5,-62,0,1,3,704.736825,0,1
7,6,7,1,3,36,3.1,0.5,66,0.16,1,2,-59,0,0,3,720.526298,0,1
8,1,8,1,3,35,2.2,0.63,69,-1.84,1,4,-62,0,1,3,614.736825,0,1
2,2,2,0,4,42,3,-0.89,66,-1.24,1,5,-64,0,0,5,805.263136,0,1
8,7,8,1,3,31.5,2.9,0.82,68,0.46,1,4,-61,0,1,3,629.4736695,0,1
10,9,10,1,1,44,3.2,1.49,69,1.17,1,4,-62,0,0,4,856.842082,0,1
1,1,2,1,1,44,3,-1.19,67,-1.73,1,4,-60,0,1,4,836.842082,0,1
2,2,2,0,3,26,3.5,-1.07,69,-1.3,1,2,-62,0,1,3,602.631568,0,1
2,4,2,1,4,33.5,2.7,-0.9,67,-0.45,1,4,-65,0,1,5,641.0526155,0,1
4,6,4,1,1,33,3,-0.39,65,0.08,2,3,-63,1,0,4,663.157879,0,1
3,5,3,1,3,32,3.3,-0.56,68,-0.12,1,4,-61,0,1,3,677.368406,0,1
2,3,2,1,3,25.5,2.6,-1.01,64,-0.8,2,4,-57,1,0,3,504.7368315,0,1
2,6,2,0,6,29,2.3,-0.97,68,0.12,1,4,-61,0,0,1,529.999987,0,1
3,2,3,0,3,38,2.8,-0.64,57,-1.3,1,2,-50,0,1,3,722.105244,0,1
1,1,1,1,3,30,3,-1.48,69,-1.78,1,3,-62,0,1,3,615.78946,0,1
4,6,5,1,3,35,3.2,-0.21,68,0.2,1,4,-61,0,1,3,714.736825,0,1
2,1,2,0,4,23,3.8,-1.07,55,-1.54,2,3,-48,1,1,5,585.263149,0,1
5,7,6,1,1,42,3.2,0.06,68,0.32,1,3,-61,0,1,4,825.263136,0,1
6,5,6,1,3,39,3.3,0.15,66,-0.11,1,5,-64,0,1,3,787.894717,0,1
4,3,4,1,3,32,3.3,-0.39,53,-0.86,1,3,-46,0,0,3,677.368406,0,1
7,8,7,1,1,35,3.4,0.54,68,0.6,1,5,-61,0,1,4,734.736825,0,1
2,1,2,0,4,31,3,-1.16,66,-1.71,1,1,-59,0,0,5,631.578933,0,1
6,7,6,1,3,35,2.8,0.15,67,0.54,1,4,-60,0,0,3,674.736825,0,1
9,9,9,1,1,43,3.7,1.08,70,1.08,1,4,-63,0,1,4,891.052609,0,1
6,7,6,1,3,32,2.7,0.1,65,0.32,1,2,-58,0,1,3,617.368406,0,1
2,2,2,0,1,32,3.4,-1.13,69,-0.97,1,2,-62,0,0,4,687.368406,0,1
6,7,6,1,1,40,3.1,0.26,69,0.51,1,4,-62,0,0,4,783.68419,0,1
4,8,4,1,4,42,3.5,-0.32,69,0.59,1,5,-62,0,1,5,855.263136,0,1
4,8,5,1,1,41,3.5,-0.17,51,0.65,1,3,-49,0,1,4,839.473663,0,1
8,8,8,1,3,48,3.4,0.77,69,0.74,1,3,-62,0,0,3,939.999974,0,1
8,8,9,1,3,35.5,3.2,0.87,69,0.85,1,3,-62,0,1,3,722.6315615,0,1
7,7,7,1,3,38,3.6,0.48,69,0.32,1,3,-67,0,1,3,802.105244,0,1
8,7,8,1,4,47,3.5,0.57,68,0.34,1,3,-61,0,0,5,934.210501,0,1
1,2,1,1,4,44,3.7,-1.37,68,-1.02,1,3,-61,0,0,5,906.842082,0,1
8,8,8,1,2,38,3.6,0.68,62,0.58,1,3,-55,0,0,2,802.105244,0,1
8,9,8,1,3,41,2.9,0.81,54,1.29,1,4,-47,0,0,3,779.473663,0,1
8,6,8,1,3,37,3.6,0.69,51,0.25,1,4,-44,0,0,3,786.315771,0,1
8,8,8,1,3,36,3.1,0.68,68,0.63,1,4,-61,0,1,3,720.526298,0,1
7,7,7,1,3,32,3.6,0.5,69,0.33,1,3,-62,0,1,3,707.368406,0,1
3,4,3,1,3,38,3.4,-0.68,60,-0.52,1,2,-53,0,0,3,782.105244,0,1
4,5,5,1,3,42,1.9,-0.22,66,-0.27,1,4,-59,0,0,3,695.263136,0,1
7,8,7,1,1,40,3.3,0.45,68,0.84,1,5,-61,0,1,4,803.68419,0,1
8,7,9,0,6,40,2,0.84,64,0.41,1,4,-57,0,0,1,673.68419,0,1
10,10,10,1,3,40,3.2,1.83,57,1.82,2,2,-55,1,0,3,793.68419,0,1
8,8,8,1,2,33,3.7,0.71,69,0.58,1,4,-62,0,1,2,733.157879,0,1
8,5,8,0,1,32,2.6,0.78,68,0,1,3,-61,0,1,4,607.368406,0,1
5,4,5,1,1,37,3.4,-0.09,65,-0.37,1,4,-58,0,0,4,766.315771,0,1
3,2,3,1,4,45,3.9,-0.61,69,-1.11,1,4,-62,0,1,5,942.631555,0,1
3,3,3,1,1,37,3.5,-0.58,68,-0.6,1,3,-66,0,0,4,776.315771,0,0
6,7,6,1,1,44,3.1,0.17,68,0.4,1,3,-61,0,1,4,846.842082,0,1
8,8,8,1,3,31,3.5,0.63,69,0.58,1,5,-62,0,0,3,681.578933,0,1
3,3,4,1,1,31,3.8,-0.45,55,-0.68,1,2,-48,0,1,4,711.578933,0,1
9,8,9,1,1,37,3.7,1.09,69,0.81,1,4,-62,0,0,4,796.315771,0,1
1,1,2,1,2,39,3.1,-1.14,70,-1.37,1,3,-63,0,0,2,767.894717,0,1
4,5,5,1,4,37,3,-0.24,66,-0.08,1,4,-59,0,1,5,726.315771,0,1
4,4,4,1,3,37,2.6,-0.32,67,-0.42,1,4,-60,0,1,3,686.315771,0,1
4,2,4,0,3,35.5,3.4,-0.42,68,-1.01,1,3,-61,0,0,3,742.6315615,0,1
2,2,2,0,3,26.5,3.2,-0.95,68,-0.99,1,3,-66,0,0,3,580.5263045,0,1
3,2,4,1,3,36,2.9,-0.42,66,-0.9,1,3,-59,0,1,3,700.526298,0,1
4,6,5,1,2,33,3.4,-0.21,58,-0.03,1,3,-51,0,0,2,703.157879,0,1
7,8,7,1,2,35,2.6,0.28,67,0.76,1,4,-60,0,1,2,654.736825,0,1
9,7,9,0,6,23,2.8,1,67,0.48,1,3,-60,0,1,1,485.263149,0,1
1,1,1,0,1,30,3,-2.45,69,-2.46,1,4,-62,0,1,4,615.78946,0,1
1,1,1,0,3,26,2.8,-1.61,60,-1.99,1,4,-53,0,0,3,532.631568,0,0
1,1,1,0,4,34,3.1,-1.93,68,-1.85,1,3,-61,0,0,5,688.947352,0,1
4,6,5,1,1,41,3.3,-0.19,69,0.05,1,4,-63,0,1,4,819.473663,0,1
10,8,10,1,3,31,3.6,1.3,69,0.85,1,3,-62,0,0,3,691.578933,0,1
3,4,4,1,3,36.5,3.1,-0.42,68,-0.47,1,4,-61,0,1,3,728.4210345,0,1
5,5,5,1,1,35,3.5,-0.05,67,-0.18,1,4,-60,0,0,4,744.736825,0,1
7,7,7,1,2,43,3,0.39,64,0.26,1,3,-62,0,0,2,821.052609,0,1
4,5,4,1,1,44,3.1,-0.27,69,-0.18,1,4,-62,0,1,4,846.842082,0,1
3,5,3,1,5,44,3.9,-0.66,68,-0.08,1,4,-61,0,0,6,926.842082,0,1
1,1,2,1,5,42,3.6,-1.21,68,-1.8,1,4,-61,0,1,6,865.263136,0,1
4,5,4,1,1,42,3,-0.42,66,-0.08,1,3,-59,0,1,4,805.263136,0,1
4,5,4,1,1,39,3.4,-0.41,56,-0.22,1,2,-54,0,0,4,797.894717,0,1
7,10,7,1,1,31,3.3,0.53,65,1.76,1,4,-58,0,0,4,661.578933,0,1
1,3,2,0,2,32.5,2.5,-1.1,68,-0.84,1,3,-61,0,1,2,605.2631425,0,1
2,2,2,1,4,35,2.7,-0.95,69,-1.21,1,4,-62,0,1,5,664.736825,0,1
9,10,10,1,1,39,3.5,1.31,69,1.68,1,3,-62,0,0,4,807.894717,0,1
3,3,3,0,3,35,2.7,-0.67,60,-0.64,1,3,-53,0,1,3,664.736825,0,1
9,8,9,1,3,38,3.4,1.23,69,0.62,1,4,-62,0,0,3,782.105244,0,1
9,7,9,1,1,40,3.3,0.99,60,0.43,1,3,-53,0,1,4,803.68419,0,1
7,7,8,1,1,42,3,0.61,59,0.55,1,4,-52,0,0,4,805.263136,0,1
2,2,2,0,3,33,3.1,-1.03,67,-0.89,1,3,-60,0,0,3,673.157879,0,1
6,4,6,1,4,36.7,3.5,0.12,68,-0.37,1,4,-61,0,0,5,771.5789291,0,1
9,7,9,1,1,32,3.1,1.14,68,0.29,1,4,-66,0,0,4,657.368406,0,1
5,4,5,1,2,33.5,3.2,-0.19,68,-0.38,1,4,-61,0,0,2,691.0526155,0,1
4,4,5,1,3,30,3.1,-0.25,69,-0.5,1,3,-62,0,0,3,625.78946,0,1
8,9,8,0,1,38,3,0.78,68,1.17,1,4,-61,0,1,4,742.105244,0,1
10,9,10,1,2,41,3.1,1.34,55,0.92,1,1,-48,0,1,2,799.473663,0,1
2,1,2,1,1,37,3.7,-0.98,61,-1.46,1,4,-59,0,1,4,796.315771,0,1
2,4,3,1,3,35,3.6,-0.73,53,-0.39,2,3,-51,1,1,3,754.736825,0,1
2,1,3,1,5,46,3.8,-0.85,70,-1.49,1,3,-63,0,0,6,948.421028,0,1
5,5,6,1,3,32.3,3.1,0.05,69,-0.17,1,4,-62,0,1,3,662.1052479,0,1
4,3,4,1,2,32,3.5,-0.36,60,-0.74,1,3,-58,0,1,2,697.368406,0,1
3,3,3,1,3,32,3.2,-0.65,70,-0.87,1,4,-63,0,1,3,667.368406,0,1
8,6,8,1,4,42,3.5,0.65,70,0.21,1,3,-63,0,0,5,855.263136,0,1
4,8,5,1,2,35,3.7,-0.27,69,0.54,1,4,-62,0,0,2,764.736825,0,1
5,6,5,1,1,38,2.8,-0.11,69,0.13,1,4,-62,0,1,4,722.105244,0,1
2,1,2,1,2,35,2.6,-1.02,67,-1.29,1,4,-65,0,1,2,654.736825,0,1
2,1,3,0,3,32,3.1,-0.84,69,-1.36,1,4,-62,0,1,3,657.368406,0,1
5,5,5,1,1,46,3,-0.11,67,-0.12,1,3,-60,0,0,4,868.421028,0,1
8,6,8,1,1,44,3.8,0.64,68,0.18,1,4,-61,0,0,4,916.842082,0,1
9,9,9,1,3,43,3.2,1.21,68,1.21,1,3,-61,0,1,3,841.052609,0,1
3,3,3,0,5,40,3.9,-0.63,69,-0.77,1,3,-62,0,0,6,863.68419,0,1
9,10,9,1,1,35,2.4,1,59,1.76,1,3,-57,0,1,4,634.736825,0,1
8,8,8,1,4,37,3.2,0.71,68,0.55,1,3,-61,0,1,5,746.315771,0,1
2,4,2,1,1,35,3.9,-1.05,55,-0.37,1,3,-48,0,0,4,784.736825,0,1
6,3,6,1,4,38,2.7,0.21,62,-0.65,2,3,-60,1,1,5,712.105244,0,1
5,5,5,1,1,40,3.7,-0.05,67,-0.15,1,4,-60,0,0,4,843.68419,0,1
7,9,8,1,3,32.5,3.3,0.56,66,0.9,1,3,-59,0,0,3,685.2631425,0,1
5,4,6,1,3,33,3.1,0.01,68,-0.39,1,4,-61,0,1,3,673.157879,0,1
9,8,9,1,2,32,2.7,0.99,64,0.84,1,3,-57,0,1,2,617.368406,0,1
3,2,3,1,2,37,2.8,-0.71,63,-1.02,1,4,-56,0,1,2,706.315771,0,0
6,4,6,1,4,34,3.5,0.12,64,-0.36,1,2,-57,0,1,5,728.947352,0,1
9,10,9,1,3,33,2.7,1.2,50,1.67,2,4,-48,1,1,3,633.157879,0,1
6,4,6,1,4,39,3.3,0.1,62,-0.44,2,4,-55,1,1,5,787.894717,0,1
6,7,6,1,3,35,2.9,0.09,59,0.42,1,4,-52,0,0,3,684.736825,0,1
4,4,4,1,3,40,3,-0.29,67,-0.55,1,3,-60,0,0,3,773.68419,0,1
5,5,5,1,4,37,3.5,-0.1,67,-0.17,1,2,-60,0,1,5,776.315771,0,1
2,3,3,1,3,39,3,-0.81,69,-0.86,1,3,-62,0,1,3,757.894717,0,1
5,3,5,1,4,38,2.9,0,55,-0.76,2,4,-48,1,1,5,732.105244,0,0
9,9,9,1,3,38,2.7,1.15,63,1.1,1,4,-56,0,1,3,712.105244,0,1
4,5,5,1,4,42,3.3,-0.24,67,-0.2,1,4,-60,0,0,5,835.263136,0,1
6,8,6,1,2,29,3.1,0.19,69,0.72,1,3,-62,0,1,2,609.999987,0,1
1,2,1,1,4,35,2.8,-1.79,57,-0.89,2,4,-50,1,1,5,674.736825,0,1
8,8,8,1,3,32,2.9,0.73,67,0.58,1,5,-60,0,1,3,637.368406,0,1
5,4,5,0,4,40,3.4,-0.06,65,-0.27,1,4,-58,0,1,5,813.68419,0,1
5,5,5,0,4,38,3.2,0.01,68,0.01,1,4,-61,0,1,5,762.105244,0,1
9,10,9,1,1,44,3.5,1.06,68,1.55,1,4,-61,0,0,4,886.842082,0,1
2,2,2,1,5,35,3.6,-0.98,58,-0.92,1,3,-51,0,1,6,754.736825,0,1
7,7,8,1,3,39,3.2,0.55,66,0.52,1,3,-59,0,0,3,777.894717,0,1
6,4,6,1,1,33,3.9,0.2,65,-0.36,1,3,-58,0,1,4,753.157879,0,1
5,6,6,1,3,36.5,3.1,0.05,68,-0.01,1,4,-61,0,1,3,728.4210345,0,1
8,8,8,1,3,34,3.8,0.68,69,0.61,1,4,-62,0,0,3,758.947352,0,1
7,5,7,1,1,41,2.6,0.35,61,-0.1,1,3,-54,0,1,4,749.473663,0,1
7,8,7,1,4,41,3.7,0.34,69,0.79,1,4,-62,0,1,5,859.473663,0,1
1,2,1,1,1,39,3.2,-1.41,68,-1,1,3,-61,0,0,4,777.894717,0,1
2,3,2,0,3,28,3,-0.86,67,-0.83,1,4,-60,0,0,3,584.210514,0,1
2,3,2,1,1,35,3.1,-0.88,63,-0.59,2,3,-56,1,0,4,704.736825,0,1
4,5,4,1,3,37.5,3.1,-0.39,67,-0.26,1,5,-60,0,0,3,744.2105075,0,1
1,3,1,0,3,35,2.8,-1.55,68,-0.78,1,4,-66,0,0,3,674.736825,0,1
2,1,2,1,3,35,3.3,-0.85,68,-1.53,1,3,-61,0,1,3,724.736825,0,1
